"official_name","post_code4","post_code6","canton_label_short","latitude","longitude"
"Schwendi im Weisstannental",7325,732500,"SG",47.008776247252,9.3634965054311
"Weisstannen",7326,732600,"SG",46.991817719394,9.3455827240071
"Mädris-Vermol",8886,888600,"SG",47.051002799982,9.3927903278868
"Mels",8887,888700,"SG",47.046525132711,9.4224956076095
"Heiligkreuz (Mels)",8888,888800,"SG",47.058817692376,9.4104026755154
"Plons",8889,888900,"SG",47.056999268615,9.3999475727387
"Pfäfers",7312,731200,"SG",46.988373181001,9.4984023442524
"St. Margrethenberg",7313,731300,"SG",46.974677076069,9.5119172328293
"Vadura",7314,731400,"SG",46.958077923078,9.4842291235642
"Vättis",7315,731500,"SG",46.910516007911,9.4413066354909
"Valens",7317,731700,"SG",46.968597315879,9.4806733650325
"Vasön",7317,731703,"SG",46.952606628795,9.4776867229157
"Murg",8877,887700,"SG",47.112881101543,9.2159639701014
"Quinten",8878,887800,"SG",47.129202652372,9.2159257654211
"Unterterzen",8882,888200,"SG",47.114081747943,9.2554109129263
"Quarten",8883,888300,"SG",47.109161915271,9.2415911163242
"Oberterzen",8884,888400,"SG",47.102813523209,9.2556348288413
"Mols",8885,888500,"SG",47.112248848559,9.2812460751226
"Sargans",7320,732000,"SG",47.050337364451,9.4351168914639
"Wangs",7323,732300,"SG",47.030719599049,9.4321361198672
"Vilters",7324,732400,"SG",47.023122870323,9.4482619140834
"Walenstadt",8880,888000,"SG",47.124131140504,9.3148218507919
"Walenstadtberg",8881,888101,"SG",47.136144169025,9.286960394354
"Tscherlach",8881,888106,"SG",47.118655904204,9.3381187668667
"Berschis",8892,889200,"SG",47.105184481415,9.3469313621046
"Amden",8873,887300,"SG",47.14960036517,9.1457695346788
"Benken SG",8717,871700,"SG",47.199132530581,9.0056621801246
"Kaltbrunn",8722,872200,"SG",47.213943436432,9.0245282901259
"Schänis",8718,871800,"SG",47.159917039507,9.0454032676474
"Rufi",8723,872300,"SG",47.181103652287,9.0525186220221
"Maseltrangen",8723,872302,"SG",47.191833937889,9.0495033037286
"Ziegelbrücke",8866,886600,"SG",47.136281090403,9.0602514765626
"Weesen",8872,887200,"SG",47.135309437714,9.0962150563183
"Schmerikon",8716,871600,"SG",47.226741763668,8.9409148174836
"Uznach",8730,873000,"SG",47.225484066916,8.9863084586624
"Rapperswil SG",8640,864000,"SG",47.227594337549,8.8165878922228
"Jona",8645,864500,"SG",47.229090815343,8.8364891048577
"Wagen",8646,864600,"SG",47.230944050348,8.8860246073073
"Bollingen",8715,871500,"SG",47.21938765336,8.8942945611413
"Ernetschwil",8725,872500,"SG",47.23723084485,9.0024863792539
"Gebertingen",8725,872502,"SG",47.252081921973,9.0066074687471
"Gommiswald",8737,873700,"SG",47.231179645801,9.0226491485658
"Uetliburg SG",8738,873800,"SG",47.237122792271,9.0333398387774
"Rieden SG",8739,873900,"SG",47.219852832231,9.050545733809
"Goldingen",8638,863800,"SG",47.262789896853,8.9669187429648
"Walde SG",8727,872700,"SG",47.270280988129,9.0106179213613
"Neuhaus SG",8732,873200,"SG",47.242349652343,8.9471660912158
"Eschenbach SG",8733,873300,"SG",47.239590988386,8.919876677556
"Ermenswil",8734,873400,"SG",47.244939378209,8.884091822301
"St. Gallenkappel",8735,873500,"SG",47.245400814851,8.9688918594899
"Rüeterswil",8735,873502,"SG",47.259062087968,8.989395604053
"Ebnat-Kappel",9642,964200,"SG",47.264060441183,9.1205374377984
"Alt St. Johann",9656,965600,"SG",47.193212663023,9.2808814926146
"Unterwasser",9657,965700,"SG",47.196164762272,9.3087166648684
"Wildhaus",9658,965800,"SG",47.203743190456,9.3507269451093
"Krummenau",9643,964300,"SG",47.246850384444,9.1732931044191
"Nesslau",9650,965000,"SG",47.223914811829,9.2001371819991
"Ennetbühl",9651,965100,"SG",47.240847381618,9.2118453516254
"Neu St. Johann",9652,965200,"SG",47.233148021184,9.19231809681
"Stein SG",9655,965500,"SG",47.199738873972,9.2299398964278
"Hemberg",9633,963300,"SG",47.300656791494,9.1759015231967
"Bächli (Hemberg)",9633,963302,"SG",47.305451351144,9.1949585911933
"Lichtensteig",9620,962000,"SG",47.322509703197,9.0888667407959
"Oberhelfenschwil",9621,962100,"SG",47.356191487435,9.1120447042603
"Hoffeld",9114,911400,"SG",47.362159711003,9.1733772903434
"Dicken",9115,911500,"SG",47.337080238004,9.1904547774393
"Mogelsberg",9122,912200,"SG",47.36152942765,9.138322331529
"Ebersol",9122,912202,"SG",47.350200340473,9.1512783523844
"Nassen",9123,912300,"SG",47.372970495916,9.1360384705244
"Brunnadern",9125,912500,"SG",47.334558943362,9.1315210222698
"Necker",9126,912600,"SG",47.348073196863,9.1301894778015
"St. Peterzell",9127,912700,"SG",47.318032910437,9.1738742363716
"Ricken SG",8726,872600,"SG",47.265209003892,9.0463505205996
"Krinau",9622,962200,"SG",47.317267708552,9.0524036629615
"Wattwil",9630,963000,"SG",47.304305327902,9.0885551894002
"Ulisbach",9631,963100,"SG",47.286242782026,9.100914527835
"Wil SG",9500,950000,"SG",47.466456574216,9.0494189469935
"Kirchberg SG",9533,953300,"SG",47.411802057813,9.0406233117667
"Dietschwil",9533,953301,"SG",47.420749744033,9.0173254204816
"Gähwil",9534,953400,"SG",47.398288716522,9.0019534812898
"Bazenheid",9602,960200,"SG",47.409782415698,9.0686173713118
"Müselbach",9602,960202,"SG",47.390568889641,9.0414422660331
"Lütisburg Station",9601,960100,"SG",47.384890704444,9.0711146551697
"Lütisburg",9604,960400,"SG",47.395812361403,9.0856784092951
"Unterrindal",9604,960402,"SG",47.409081599185,9.0901040282401
"Mosnang",9607,960700,"SG",47.362470130873,9.0397634917524
"Dreien",9612,961200,"SG",47.371844725316,9.016843989257
"Mühlrüti",9613,961300,"SG",47.370635594474,8.9858611461972
"Libingen",9614,961400,"SG",47.328894218244,9.0222953288146
"Bütschwil",9606,960600,"SG",47.358982690024,9.0684811888059
"Ganterschwil",9608,960800,"SG",47.378344818189,9.0898669501796
"Dietfurt",9615,961500,"SG",47.346906225891,9.0788867225527
"Degersheim",9113,911300,"SG",47.37339147347,9.1969058703778
"Wolfertswil",9116,911600,"SG",47.394537329931,9.1835863307686
"Flawil",9230,923000,"SG",47.416963384787,9.1837245794502
"Egg (Flawil)",9231,923100,"SG",47.391670059935,9.2263769463853
"Jonschwil",9243,924300,"SG",47.422154457936,9.0912649267744
"Rickenbach b. Wil",9532,953200,"TG",47.448265536448,9.0469191056298
"Schwarzenbach SG",9536,953600,"SG",47.441105723808,9.0763388831793
"Oberrindal",9604,960401,"SG",47.40889085896,9.1183251119737
"Niederglatt SG",9240,924002,"SG",47.429949738825,9.1684531074108
"Oberuzwil",9242,924200,"SG",47.429369713399,9.1193289829703
"Bichwil",9248,924800,"SG",47.418929498173,9.1368801509092
"Uzwil",9240,924000,"SG",47.434796646598,9.1388711733981
"Niederuzwil",9244,924400,"SG",47.449587762786,9.140616769846
"Henau",9247,924700,"SG",47.454235053826,9.1199549150848
"Algetshausen",9249,924900,"SG",47.445783479534,9.1059492704823
"Niederstetten",9249,924901,"SG",47.451298504898,9.0832970014885
"Oberstetten",9249,924902,"SG",47.447326024907,9.089977493645
"Niederbüren",9246,924600,"SG",47.465097442228,9.2077764064464
"Lenggenwil",9525,952500,"SG",47.475265936091,9.1495586277695
"Zuckenriet",9526,952600,"SG",47.484337818928,9.1626437330316
"Niederhelfenschwil",9527,952700,"SG",47.476162470517,9.1870860188988
"Niederwil SG",9203,920300,"SG",47.439320666663,9.2008467822083
"Oberbüren",9245,924500,"SG",47.451158993375,9.1614896399882
"Sonnental",9245,924502,"SG",47.458295450961,9.1394361066825
"Züberwangen",9523,952300,"SG",47.464688553594,9.0849179757164
"Zuzwil SG",9524,952400,"SG",47.475688664622,9.1101637092039
"Rossrüti",9512,951200,"SG",47.476540396988,9.0629797089035
"Bronschhofen",9552,955200,"SG",47.475842409273,9.0342584555084
"Andwil SG",9204,920400,"SG",47.43961694273,9.27886699835
"Abtwil SG",9030,903000,"SG",47.426179325611,9.3211306437084
"St. Josefen",9030,903003,"SG",47.426649021195,9.3391641454413
"Engelburg",9032,903200,"SG",47.444584405314,9.3443400981121
"Gossau SG",9200,920000,"SG",47.415383191223,9.2496123379401
"Arnegg",9212,921200,"SG",47.442002108403,9.2520295894527
"Waldkirch",9205,920500,"SG",47.469394576621,9.2789282785573
"Bernhardzell",9304,930400,"SG",47.472856091799,9.3402707077419
"Valbella",7077,707700,"GR",46.747508651236,9.5536975698994
"Lenzerheide/Lai",7078,707800,"GR",46.729707591248,9.5557212909433
"Vaz/Obervaz",7082,708200,"GR",46.695931603219,9.5315472878791
"Tiefencastel",7450,745000,"GR",46.661604951544,9.5749956309797
"Lantsch/Lenz",7083,708300,"GR",46.683095814343,9.5623916332968
"Schmitten (Albula)",7493,749300,"GR",46.686692516496,9.6772821479375
"Brienz/Brinzauls GR",7084,708400,"GR",46.66860071207,9.5948678470503
"Alvaschein",7451,745100,"GR",46.674482107882,9.5523259361579
"Mon",7458,745800,"GR",46.650476829797,9.5618142121426
"Stierva",7459,745900,"GR",46.664139395337,9.5413072817621
"Surava",7472,747200,"GR",46.665348183301,9.6116524922111
"Alvaneu Bad",7473,747300,"GR",46.668862660308,9.6469721473102
"Alvaneu Dorf",7492,749200,"GR",46.679545840238,9.645513477982
"Cunter",7452,745200,"GR",46.609011629287,9.5957150976464
"Tinizong",7453,745300,"GR",46.583605268684,9.6194343885447
"Rona",7454,745400,"GR",46.561275770884,9.6223956543189
"Mulegns",7455,745500,"GR",46.525091514984,9.6214048150608
"Sur",7456,745600,"GR",46.523465637,9.6315344329286
"Marmorera",7456,745602,"GR",46.497205325915,9.6432021639501
"Bivio",7457,745700,"GR",46.468085395242,9.6505348445582
"Savognin",7460,746000,"GR",46.595633503242,9.6026483926116
"Salouf",7462,746200,"GR",46.624312416774,9.5726586533313
"Riom",7463,746300,"GR",46.607662857069,9.5827996051939
"Parsonz",7464,746400,"GR",46.608738372975,9.5696148238496
"Filisur",7477,747700,"GR",46.674310408366,9.6886658856656
"Bergün/Bravuogn",7482,748200,"GR",46.629188082473,9.7448915835251
"Preda",7482,748201,"GR",46.590408141172,9.7771382383517
"Stugl/Stuls",7482,748202,"GR",46.650003338612,9.7328822858086
"Latsch",7484,748400,"GR",46.635207197363,9.7533926378878
"Brusio",7743,774300,"GR",46.258538912028,10.124291348899
"Campocologno",7744,774400,"GR",46.233314188595,10.141839514722
"Viano",7747,774700,"GR",46.253723148764,10.139792209342
"Campascio",7748,774800,"GR",46.24523106271,10.129783241158
"Ospizio Bernina",7710,771000,"GR",46.410664541235,10.02195182918
"Alp Grüm",7710,771002,"GR",46.37476506975,10.032829598558
"S. Carlo (Poschiavo)",7741,774100,"GR",46.34377228937,10.064241633011
"Poschiavo",7742,774200,"GR",46.325535686042,10.06196958833
"Sfazù",7742,774202,"GR",46.389024392891,10.081026678971
"La Rösa",7742,774203,"GR",46.401297787966,10.068796861361
"Miralago",7743,774302,"GR",46.273075697362,10.100672991908
"Li Curt",7745,774500,"GR",46.310705057033,10.062642965201
"Le Prese",7746,774600,"GR",46.293170423061,10.080493269727
"Falera",7153,715300,"GR",46.800270453928,9.2316046235939
"Laax GR",7031,703100,"GR",46.80411670984,9.2535635083019
"Laax GR 2",7032,703200,"GR",46.821989682512,9.264088941311
"Sagogn",7152,715200,"GR",46.789020249416,9.2540111736944
"Schluein",7151,715100,"GR",46.788823098106,9.2283023120684
"St. Martin (Lugnez)",7116,711602,"GR",46.673687590082,9.1835833120072
"Vals",7132,713200,"GR",46.618553075809,9.1780421910535
"Peiden",7110,711000,"GR",46.720023951763,9.196019791672
"Camuns",7113,711300,"GR",46.70359167448,9.197341801233
"Uors (Lumnezia)",7114,711400,"GR",46.701263626025,9.1831280187503
"Surcasti",7115,711500,"GR",46.696788849952,9.1768369717211
"Tersnaus",7116,711600,"GR",46.693176838804,9.184749627714
"Cumbel",7142,714200,"GR",46.726034274262,9.1919369865705
"Morissen",7143,714300,"GR",46.729858422138,9.180768559918
"Vella",7144,714400,"GR",46.717902067254,9.1735794893764
"Degen",7145,714500,"GR",46.705894093186,9.1679876775838
"Vattiz",7146,714600,"GR",46.706678070496,9.1601780329927
"Vignogn",7147,714700,"GR",46.699284216126,9.1564503297857
"Lumbrein",7148,714800,"GR",46.683485535945,9.135944210547
"Vrin",7149,714900,"GR",46.6551522504,9.0992890922671
"Pitasch",7111,711100,"GR",46.730848581609,9.2169041369782
"Duvin",7112,711200,"GR",46.715190292339,9.2112597938975
"Castrisch",7126,712600,"GR",46.77706724804,9.2314742431556
"Sevgein",7127,712700,"GR",46.765340435483,9.2213027237985
"Riein",7128,712800,"GR",46.744316580799,9.2331076723686
"Ilanz",7130,713000,"GR",46.773234475273,9.2031507626246
"Schnaus",7130,713002,"GR",46.822518491407,9.1812109683294
"Luven",7141,714100,"GR",46.762395555026,9.1988547796772
"Ruschein",7154,715400,"GR",46.785114830735,9.1918294322066
"Ladir",7155,715500,"GR",46.83904428453,9.1748884586705
"Rueun",7156,715600,"GR",46.778493870758,9.1520210611308
"Pigniu",7156,715601,"GR",46.808861565009,9.1167926781188
"Siat",7157,715700,"GR",46.790890953072,9.1634850348662
"Fürstenaubruck",7413,741300,"GR",46.713824988382,9.4503171579904
"Fürstenau",7414,741400,"GR",46.720440257347,9.4487059742861
"Rothenbrunnen",7405,740500,"GR",46.76956834994,9.4267955733417
"Scharans",7412,741200,"GR",46.71800129259,9.4594221712286
"Sils im Domleschg",7411,741100,"GR",46.699849109777,9.4544652881949
"Cazis",7408,740800,"GR",46.721169605258,9.429695407305
"Summaprada",7421,742100,"GR",46.714118705896,9.4335953840139
"Tartar",7422,742200,"GR",46.718733221388,9.418196461291
"Sarn",7423,742300,"GR",46.71966927107,9.4098702118412
"Portein",7423,742302,"GR",46.712033348966,9.4070532288991
"Präz",7424,742400,"GR",46.741773300207,9.4059794604128
"Dalin",7424,742401,"GR",46.735106892009,9.4043358255786
"Flerden",7426,742600,"GR",46.703706223536,9.4051797799433
"Masein",7425,742500,"GR",46.704986637965,9.4268220969498
"Thusis",7430,743000,"GR",46.694384391414,9.43877688115
"Mutten",7431,743101,"GR",46.679199973588,9.4976237581467
"Obermutten",7431,743102,"GR",46.670900307574,9.4863001869648
"Tschappina",7428,742800,"GR",46.686705450926,9.3722107234112
"Urmein",7427,742700,"GR",46.691779108337,9.4007304164896
"Versam",7104,710400,"GR",46.794250525272,9.3363472386134
"Tenna",7106,710600,"GR",46.747472546318,9.3361665407478
"Safien Platz",7107,710700,"GR",46.683149979887,9.3152082084662
"Thalkirch",7109,710900,"GR",46.639526024918,9.2805492646092
"Valendas",7122,712200,"GR",46.788482201069,9.2819878068177
"Feldis/Veulden",7404,740400,"GR",46.792601425326,9.4326245208863
"Trans",7407,740700,"GR",46.763936245971,9.4636067315189
"Rodels",7415,741500,"GR",46.735441302046,9.4450902532885
"Pratval",7415,741502,"GR",46.731811810712,9.445779661566
"Almens",7416,741600,"GR",46.738063637511,9.4591533129359
"Paspels",7417,741700,"GR",46.750415192482,9.4445480122146
"Tumegl/Tomils",7418,741800,"GR",46.761303178902,9.4399382655746
"Scheid",7419,741900,"GR",46.778052016919,9.451039082347
"Campsut-Cröt",7446,744600,"GR",46.481943574431,9.4804854479323
"Cresta (Avers)",7447,744700,"GR",46.473157473099,9.5139271991608
"Am Bach (Avers)",7447,744701,"GR",46.452410812351,9.545916565487
"Juf",7448,744800,"GR",46.4453143682,9.5798525606417
"Sufers",7434,743400,"GR",46.572200847996,9.3669944978234
"Andeer",7440,744000,"GR",46.601675291928,9.4247840946577
"Clugin",7442,744200,"GR",46.616297845057,9.4252954823507
"Pignia",7443,744300,"GR",46.613571288981,9.4412177193676
"Wergenstein",7433,743305,"GR",46.625653943794,9.4046895346721
"Donat",7433,743300,"GR",46.628825523455,9.430340946193
"Lohn GR",7433,743303,"GR",46.652931293306,9.4283421545748
"Mathon",7433,743304,"GR",46.636256531638,9.4118293699606
"Rongellen",7430,743002,"GR",46.673527315102,9.4433115292191
"Zillis",7432,743200,"GR",46.635644339886,9.4432771611242
"Ausserferrera",7444,744400,"GR",46.55732341741,9.441626807232
"Innerferrera",7445,744500,"GR",46.522216389684,9.4367296456209
"Splügen",7435,743500,"GR",46.554080489228,9.3239310453765
"Medels im Rheinwald",7436,743600,"GR",46.546308749064,9.2936778343464
"Nufenen",7437,743700,"GR",46.540759972355,9.2454351721602
"Hinterrhein",7438,743800,"GR",46.532053054913,9.1970352886577
"Bonaduz",7402,740200,"GR",46.811840817405,9.4024323718264
"Domat/Ems",7013,701300,"GR",46.83613999646,9.4513494694824
"Rhäzüns",7403,740300,"GR",46.796961253095,9.3927834477105
"Felsberg",7012,701200,"GR",46.845428251067,9.4705690111607
"Flims Dorf",7017,701700,"GR",46.837654064688,9.2843145388757
"Flims Waldhaus",7018,701800,"GR",46.829197481313,9.291457949183
"Fidaz",7019,701900,"GR",46.840783554905,9.309336361018
"Tamins",7015,701500,"GR",46.829220064965,9.4079698393894
"Trin",7014,701400,"GR",46.830434668366,9.3636082346943
"Trin Mulin",7016,701600,"GR",46.831232543908,9.3363401347927
"Brail",7527,752700,"GR",46.656379166171,10.036512509363
"Zernez",7530,753000,"GR",46.699272100008,10.095224969809
"Susch",7542,754200,"GR",46.749107889425,10.077033092712
"Lavin",7543,754300,"GR",46.770154840529,10.113223672669
"Samnaun-Compatsch",7562,756200,"GR",46.961249806201,10.40022437715
"Samnaun Dorf",7563,756300,"GR",46.941164580784,10.361447476432
"Guarda",7545,754500,"GR",46.775123522772,10.152105352483
"Ardez",7546,754600,"GR",46.775455908364,10.20202509504
"Scuol",7550,755000,"GR",46.793901736834,10.304506834175
"Ftan",7551,755100,"GR",46.79610841481,10.246127975049
"Vulpera",7552,755200,"GR",46.787239799933,10.286198288452
"Tarasp",7553,755300,"GR",46.775739545617,10.264692186161
"Sent",7554,755400,"GR",46.817244113208,10.343986548541
"Crusch",7554,755402,"GR",46.820275083522,10.360319063603
"Ramosch",7556,755600,"GR",46.834014705507,10.386827235907
"Vnà",7557,755700,"GR",46.845056091747,10.362099008122
"Strada",7558,755800,"GR",46.862603816326,10.434960151028
"Tschlin",7559,755900,"GR",46.870859045642,10.422898180065
"Martina",7560,756000,"GR",46.884338249087,10.463534933016
"Bever",7502,750200,"GR",46.528570252163,9.7295063702166
"Celerina/Schlarigna",7505,750500,"GR",46.512281976242,9.8626126945696
"Madulain",7523,752300,"GR",46.497245442539,9.998272256286
"Pontresina",7504,750400,"GR",46.493505693221,9.9024557894617
"La Punt-Chamues-ch",7522,752200,"GR",46.577544070773,9.9286707190454
"Samedan",7503,750300,"GR",46.533901518156,9.870532358831
"St. Moritz",7500,750000,"GR",46.498417227399,9.8399670998418
"S-chanf",7525,752500,"GR",46.613890086895,9.9850452152136
"Cinuos-chel",7526,752600,"GR",46.642302927224,10.020662912912
"Sils/Segl Maria",7514,751400,"GR",46.429025835469,9.7636420016305
"Fex",7514,751402,"GR",46.418976683223,9.7608427161585
"Sils/Segl Baselgia",7515,751500,"GR",46.434691138081,9.7550597902725
"Plaun da Lej",7517,751700,"GR",46.421830643963,9.7244623730173
"Champfèr",7512,751200,"GR",46.478130687079,9.8104724502267
"Silvaplana",7513,751300,"GR",46.459442535177,9.7951468765693
"Silvaplana-Surlej",7513,751302,"GR",46.459446494049,9.8139518994081
"Zuoz",7524,752400,"GR",46.611639185623,9.8866482301727
"Maloja",7516,751600,"GR",46.402365619788,9.6961288515855
"Casaccia",7602,760200,"GR",46.390923861051,9.6658306669683
"Vicosoprano",7603,760300,"GR",46.350872373034,9.6221718276221
"Borgonovo",7604,760400,"GR",46.347831555322,9.6038434816406
"Stampa",7605,760500,"GR",46.343412806197,9.5906343913694
"Promontogno",7606,760600,"GR",46.337516652706,9.5582835284936
"Bondo",7606,760601,"GR",46.334377524605,9.5543544888938
"Castasegna",7608,760800,"GR",46.333914655184,9.5161678005323
"Soglio",7610,761000,"GR",46.341092950031,9.5392452232932
"Buseno",6542,654200,"GR",46.272761453376,9.1073365808644
"Castaneda",6540,654000,"GR",46.257007576247,9.1404883594924
"Rossa",6548,654800,"GR",46.372828526097,9.1270898204795
"Augio",6548,654801,"GR",46.364700313608,9.1267071109653
"Sta. Domenica",6548,654802,"GR",46.351828215847,9.1228376343826
"Sta. Maria in Calanca",6541,654100,"GR",46.2650164983,9.1452017367181
"Lostallo",6558,655800,"GR",46.312599568536,9.1944280039231
"Mesocco",6563,656300,"GR",46.39277821568,9.2307418768145
"S. Bernardino",6565,656500,"GR",46.462832498347,9.1923805937148
"Soazza",6562,656200,"GR",46.366915717194,9.2229082776757
"Cama",6557,655700,"GR",46.27212233532,9.1731655342041
"Grono",6537,653700,"GR",46.247546143287,9.1449911069073
"Verdabbio",6538,653800,"GR",46.264430384797,9.2342199399781
"Leggia",6556,655600,"GR",46.260954357165,9.1644551944309
"Roveredo GR",6535,653500,"GR",46.23311043223,9.1199944501345
"Laura",6549,654900,"GR",46.213355137307,9.1051793004894
"S. Vittore",6534,653400,"GR",46.186229447752,9.1626064451196
"Arvigo",6543,654300,"GR",46.302256346396,9.1133828024683
"Braggio",6544,654400,"GR",46.303671630546,9.1247212180884
"Selma",6545,654500,"GR",46.319247162813,9.1216591625882
"Cauco",6546,654600,"GR",46.335069941934,9.1213309151884
"Tschierv",7532,753200,"GR",46.624457007689,10.340742426595
"Fuldera",7533,753300,"GR",46.60863829049,10.371384202487
"Lü",7534,753400,"GR",46.622441559965,10.369155373528
"Valchava",7535,753500,"GR",46.60019330972,10.408551398478
"Sta. Maria Val Müstair",7536,753600,"GR",46.601332417885,10.422810771444
"Müstair",7537,753700,"GR",46.621718327522,10.445182539156
"Davos Dorf",7260,726000,"GR",46.809073641466,9.83981637999
"Davos Wolfgang",7265,726500,"GR",46.832017410236,9.8545832207172
"Davos Platz",7270,727000,"GR",46.793280830614,9.8221294936693
"Davos Clavadel",7272,727200,"GR",46.76712477077,9.8162438838763
"Davos Frauenkirch",7276,727600,"GR",46.768767611688,9.7986607484769
"Davos Glaris",7277,727700,"GR",46.741008735085,9.7765783055932
"Davos Monstein",7278,727800,"GR",46.711992930291,9.7709371230122
"Davos Wiesen",7494,749400,"GR",46.703720071753,9.7144988410821
"Fideris",7235,723500,"GR",46.914000448636,9.7403355176084
"Furna",7232,723200,"GR",46.936959453105,9.6789654439138
"Pragg-Jenaz",7231,723100,"GR",46.938492225447,9.703519634239
"Jenaz",7233,723300,"GR",46.926433069962,9.7166984980831
"Saas im Prättigau",7247,724700,"GR",46.910866787274,9.8052975170632
"Serneus",7249,724900,"GR",46.89068233988,9.8402204449569
"Klosters",7250,725000,"GR",46.870365332381,9.8820929275553
"Klosters Dorf",7252,725200,"GR",46.88361731501,9.8751348244302
"Conters im Prättigau",7241,724100,"GR",46.903220584742,9.7990388672475
"Küblis",7240,724000,"GR",46.914228414635,9.7770387165633
"Buchen im Prättigau",7223,722300,"GR",46.939613386896,9.7227366168485
"Putz",7224,722400,"GR",46.92610847276,9.7423650246379
"Luzein",7242,724200,"GR",46.92001607803,9.7628428299245
"Pany",7243,724300,"GR",46.930764364002,9.7693247646428
"Gadenstätt",7244,724400,"GR",46.944461646377,9.7930597294183
"Ascharina",7245,724500,"GR",46.957626482715,9.807083293243
"St. Antönien",7246,724600,"GR",46.969470202742,9.8140084925473
"Chur",7000,700000,"GR",46.848174902574,9.5327880612376
"Passugg",7062,706200,"GR",46.830250179287,9.5469588037013
"Malix",7074,707400,"GR",46.813851171426,9.5309940017681
"Churwalden",7075,707500,"GR",46.780704758109,9.544456174971
"Parpan",7076,707600,"GR",46.761059961656,9.5576210144018
"Castiel",7027,702700,"GR",46.838457769233,9.6018195647623
"Lüen",7027,702701,"GR",46.832899015897,9.6130693704862
"Calfreisen",7027,702703,"GR",46.841348284158,9.5950507593223
"St. Peter",7028,702800,"GR",46.834333769072,9.6438636881883
"Pagig",7028,702801,"GR",46.837099710631,9.6366859528738
"Peist",7029,702900,"GR",46.832995104766,9.6738628773815
"Arosa",7050,705000,"GR",46.777302150069,9.675586058422
"Molinis",7056,705600,"GR",46.827284940471,9.6551650764815
"Langwies",7057,705700,"GR",46.820412471542,9.7131806011549
"Litzirüti",7058,705800,"GR",46.797988918724,9.7026408835608
"Maladers",7026,702600,"GR",46.836701254754,9.5606261793947
"Praden",7063,706300,"GR",46.825078995074,9.5816293867027
"Tschiertschen",7064,706400,"GR",46.817852140798,9.6069558293215
"Haldenstein",7023,702300,"GR",46.879202052334,9.5219362999426
"Says",7202,720200,"GR",46.903578555809,9.5751621968367
"Trimmis",7203,720300,"GR",46.896021958358,9.5639265490491
"Untervaz",7204,720400,"GR",46.927220877568,9.5350815482739
"Zizers",7205,720500,"GR",46.936647634659,9.566020279314
"Fläsch",7306,730600,"GR",47.025724645598,9.5138909673073
"Jenins",7307,730700,"GR",47.001073153089,9.5560138884433
"Maienfeld",7304,730400,"GR",47.007993426019,9.5314769654047
"Malans GR",7208,720800,"GR",46.981827816513,9.5743199440417
"Igis",7206,720600,"GR",46.945279158458,9.5717231989636
"Landquart",7302,730200,"GR",46.963564622478,9.5586090882503
"Mastrils",7303,730300,"GR",46.967946864744,9.5439676497406
"Valzeina",7213,721300,"GR",46.950988445862,9.6031601338214
"Grüsch",7214,721400,"GR",46.982447610824,9.6470318769771
"Fanas",7215,721500,"GR",46.984453035151,9.6666284853435
"Schiers",7220,722000,"GR",46.970215269784,9.68835976225
"Lunden",7222,722200,"GR",46.948297929418,9.7118573323353
"Stels",7226,722600,"GR",46.965498361432,9.7157670036048
"Fajauna",7226,722602,"GR",46.969658522173,9.7006412659551
"Schuders",7228,722800,"GR",46.991098369577,9.7384091684567
"Pusserein",7228,722801,"GR",46.983538307945,9.7109308709225
"Seewis Dorf",7212,721200,"GR",46.989705300703,9.6397688704344
"Seewis-Pardisla",7212,721201,"GR",46.977557283742,9.631776321227
"Seewis-Schmitten",7212,721202,"GR",46.980356251066,9.6406739377753
"Waltensburg/Vuorz",7158,715800,"GR",46.777115825392,9.1175851491188
"Andiast",7159,715900,"GR",46.787007952735,9.1179327266077
"Tavanasa",7162,716200,"GR",46.754813158735,9.0627061394093
"Danis",7163,716300,"GR",46.754720520564,9.0571920168763
"Dardin",7164,716400,"GR",46.756907755934,9.0437472115295
"Breil/Brigels",7165,716500,"GR",46.768173999551,9.0614588682763
"Disentis/Mustér",7180,718000,"GR",46.70338920904,8.851461813496
"Cavardiras",7182,718200,"GR",46.710519155255,8.8848578393465
"Mumpé Medel",7183,718300,"GR",46.6895219318,8.8480655766648
"Segnas",7186,718600,"GR",46.69494118494,8.8280180084521
"Curaglia",7184,718400,"GR",46.673573196742,8.8587070931915
"Platta",7185,718500,"GR",46.6582461682,8.8540573489205
"Rabius",7172,717200,"GR",46.734502164035,8.9584797659948
"Surrein",7173,717300,"GR",46.722691887939,8.9494468810491
"S. Benedetg",7174,717400,"GR",46.734712691603,8.9391710321771
"Sumvitg",7175,717500,"GR",46.728181794463,8.9390940239175
"Cumpadials",7176,717600,"GR",46.722752074106,8.9208494116843
"Camischolas",7187,718700,"GR",46.682366779561,8.7611676834349
"Sedrun",7188,718800,"GR",46.679612470936,8.775165594934
"Rueras",7189,718900,"GR",46.675114886738,8.7479584998524
"Trun",7166,716600,"GR",46.741967358571,8.9847869487503
"Zignau",7167,716700,"GR",46.740946387133,9.0062080614344
"Schlans",7168,716800,"GR",46.753196446114,9.015007628587
"Obersaxen",7134,713400,"GR",46.748532989388,9.100215069566
"Flond",7137,713700,"GR",46.767588514559,9.1610107441338
"Surcuolm",7138,713800,"GR",46.757810288401,9.1440843774445
"Aarau",5000,500000,"AG",47.389009469662,8.0486607262377
